device_id,total,approval_rate,null_rate,unique_stations,unique_junctions,night_rate,scita_rate,anomaly_flag,anomaly_score
FKDEV01232,48,0.6428571428571429,0.125,1,1,0.16666666666666666,0.9166666666666666,1,0.15079535994271587
FKDEV01233,2,0.0,0.5,2,2,0.0,1.0,1,0.08618161912306044
FKDEV01234,129,0.6862745098039216,0.20930232558139536,4,9,0.05426356589147287,0.9689922480620154,1,0.0673500953167222
FKDEV01235,100,0.8,0.5,2,4,0.28,0.97,1,0.15766036055430793
FKDEV01236,73,0.8260869565217391,0.3698630136986301,3,1,0.4246575342465753,0.6438356164383562,1,0.10364091507756584
FKDEV01237,2,1.0,0.5,2,2,0.5,1.0,1,0.14545716847686319
FKDEV01238,21,0.6923076923076923,0.38095238095238093,1,1,0.8095238095238095,0.8095238095238095,1,0.10466283393444215
FKDEV01239,3,0.0,1.0,1,1,0.0,1.0,1,0.13783536352556597
FKDEV01240,47,1.0,0.5106382978723404,1,6,0.23404255319148937,0.9574468085106383,1,0.14295165875615434
FKDEV01241,14,1.0,0.7857142857142857,1,1,0.21428571428571427,1.0,1,0.12246554838362811
FKDEV01242,14,1.0,0.5,1,1,0.0,1.0,1,0.13675025391054046
FKDEV01243,12,0.5,0.16666666666666666,2,1,0.9166666666666666,1.0,1,0.07751732718164783
FKDEV01244,138,0.7764705882352941,0.38405797101449274,2,1,0.36231884057971014,0.9492753623188406,1,0.1591076974187723
FKDEV01245,65,0.625,0.38461538461538464,1,1,0.15384615384615385,0.8153846153846154,1,0.15031758826148062
FKDEV01246,297,0.03571428571428571,0.9057239057239057,3,3,0.9090909090909091,0.9797979797979798,-1,-0.03790246454775692
FKDEV01247,68,0.9310344827586207,0.5735294117647058,3,1,0.3382352941176471,0.8529411764705882,1,0.11639958591349425
FKDEV01248,180,0.44329896907216493,0.46111111111111114,2,1,0.6333333333333333,0.5388888888888889,1,0.059421264629046844
FKDEV01249,75,0.6341463414634146,0.4533333333333333,3,7,0.32,0.9066666666666666,1,0.14760786232006212
FKDEV01250,12,0.0,0.8333333333333334,2,5,0.0,0.75,1,0.0710824240129646
FKDEV01251,4,0.0,0.5,2,3,0.25,1.0,1,0.10824630344129016
FKDEV01252,23,0.625,0.6521739130434783,2,3,0.8260869565217391,1.0,1,0.09525804360174212
FKDEV01253,20,0.8461538461538461,0.35,3,1,0.1,1.0,1,0.11510332370107096
FKDEV01254,32,0.7142857142857143,0.34375,2,5,0.65625,0.90625,1,0.14445639004394845
FKDEV01255,12,0.375,0.3333333333333333,3,4,0.16666666666666666,0.8333333333333334,1,0.11140476112907322
FKDEV01256,22,0.3333333333333333,0.7272727272727273,1,3,0.045454545454545456,0.8181818181818182,1,0.09589078828878284
FKDEV01257,4,0.0,0.5,1,1,1.0,1.0,1,0.06856466077999424
FKDEV01258,49,0.8205128205128205,0.20408163265306123,1,1,0.7959183673469388,0.9183673469387755,1,0.11907700740152255
FKDEV01259,29,0.64,0.13793103448275862,1,1,0.034482758620689655,1.0,1,0.13497896663385966
FKDEV01260,58,0.8043478260869565,0.20689655172413793,1,1,0.8793103448275862,0.8793103448275862,1,0.09235513953517877
FKDEV01261,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV01262,17,0.2727272727272727,0.35294117647058826,1,1,0.5294117647058824,0.9411764705882353,1,0.11046254147029061
FKDEV01263,99,0.627906976744186,0.5656565656565656,2,4,0.7676767676767676,0.6363636363636364,1,0.0837362097350412
FKDEV01264,28,0.7391304347826086,0.17857142857142858,3,1,0.5357142857142857,0.9642857142857143,1,0.1238607902803735
FKDEV01265,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV01266,124,0.6708860759493671,0.3629032258064516,4,9,0.20967741935483872,0.8387096774193549,1,0.10971951568042226
FKDEV01267,14,0.5,0.14285714285714285,2,4,0.2857142857142857,1.0,1,0.14497482036680087
FKDEV01268,21,0.75,0.6190476190476191,1,1,0.7619047619047619,0.7619047619047619,1,0.10810605745128266
FKDEV01269,3,0.0,0.6666666666666666,1,1,0.3333333333333333,0.3333333333333333,1,0.029593954325526806
FKDEV01270,442,0.5038759689922481,0.1244343891402715,3,1,0.36425339366515835,0.995475113122172,1,0.06472877148982725
FKDEV01271,21,0.8888888888888888,0.14285714285714285,2,1,0.19047619047619047,1.0,1,0.14054605605813375
FKDEV01272,24,0.7058823529411765,0.2916666666666667,1,1,0.7083333333333334,0.7916666666666666,1,0.12037555298808711
FKDEV01273,72,0.6666666666666666,0.25,3,2,0.09722222222222222,0.9861111111111112,1,0.12013957405999498
FKDEV01274,10,0.75,0.2,2,1,0.4,0.8,1,0.15030103178633242
FKDEV01275,39,0.8333333333333334,0.23076923076923078,1,1,0.3076923076923077,0.9743589743589743,1,0.16203842037123256
FKDEV01276,2,1.0,0.5,1,1,1.0,0.5,1,0.029736440352827742
FKDEV01277,8,0.6666666666666666,0.625,1,1,0.25,0.625,1,0.12469502654480719
FKDEV01278,97,0.8108108108108109,0.6185567010309279,1,4,0.25773195876288657,0.7319587628865979,1,0.12096232399750118
FKDEV01279,6,0.5,0.0,3,2,0.0,1.0,1,0.07838813483327817
FKDEV01280,43,0.9473684210526315,0.5581395348837209,2,2,0.13953488372093023,0.9069767441860465,1,0.12493378665967408
FKDEV01281,113,0.25,0.8938053097345132,4,1,0.04424778761061947,0.6194690265486725,-1,-0.012793905687413898
FKDEV01282,22,0.18181818181818182,0.5,2,1,0.0,0.9090909090909091,1,0.08800517259784457
FKDEV01283,10,0.8571428571428571,0.3,2,3,0.0,1.0,1,0.12702313116951236
FKDEV01284,59,0.8666666666666667,0.23728813559322035,1,1,0.3559322033898305,0.9152542372881356,1,0.15736726448714877
FKDEV01285,7,0.5,0.7142857142857143,1,4,0.7142857142857143,1.0,1,0.11950261257929867
FKDEV01286,57,0.8421052631578947,0.3333333333333333,2,9,0.2631578947368421,0.9298245614035088,1,0.16008211293033253
FKDEV01287,40,0.6451612903225806,0.225,2,3,0.2,0.95,1,0.16577571955770004
FKDEV01288,16,1.0,0.4375,1,3,0.375,0.8125,1,0.1363588904016947
FKDEV01289,21,0.875,0.23809523809523808,1,1,0.42857142857142855,1.0,1,0.16801948591031568
FKDEV01290,23,0.35714285714285715,0.391304347826087,2,3,0.7391304347826086,0.8695652173913043,1,0.08804374190660219
FKDEV01291,15,0.7333333333333333,0.0,2,4,0.8,1.0,1,0.10851069943569402
FKDEV01292,15,0.06666666666666667,0.0,1,1,0.0,1.0,1,0.09713637038024753
FKDEV01293,11,0.8333333333333334,0.45454545454545453,2,1,0.6363636363636364,0.8181818181818182,1,0.14351512225687607
FKDEV01294,36,0.6060606060606061,0.08333333333333333,2,1,0.08333333333333333,1.0,1,0.12727779474923429
FKDEV01295,6,0.8,0.16666666666666666,2,1,0.16666666666666666,0.8333333333333334,1,0.1386388794327139
FKDEV01296,21,0.6666666666666666,0.0,2,1,0.09523809523809523,1.0,1,0.12547839824260792
FKDEV01297,15,0.8333333333333334,0.2,1,5,0.6,0.8,1,0.12723419153918886
FKDEV01298,4,0.75,0.0,1,1,0.0,1.0,1,0.1564197586009773
FKDEV01299,1,0.0,0.0,1,1,0.0,1.0,1,0.11419680204857807
FKDEV01300,4,1.0,0.25,1,1,0.75,1.0,1,0.12304867190140883
FKDEV01301,67,0.7714285714285715,0.47761194029850745,2,1,0.05970149253731343,0.9253731343283582,1,0.13832206023590116
FKDEV01302,5,1.0,0.6,3,1,0.0,0.4,1,0.002269792917730773
FKDEV01303,16,0.8181818181818182,0.3125,1,1,0.4375,0.9375,1,0.16433151666633083
FKDEV01304,6,0.3333333333333333,0.0,2,1,0.0,1.0,1,0.09745443756939248
FKDEV01305,35,0.9142857142857143,0.0,3,3,0.11428571428571428,1.0,1,0.06843112704247856
FKDEV01306,18,0.5833333333333334,0.3333333333333333,1,1,0.3333333333333333,0.9444444444444444,1,0.16233152968741443
FKDEV01307,85,0.746031746031746,0.25882352941176473,2,5,0.3764705882352941,0.9529411764705882,1,0.1645551624400874
FKDEV01308,8,0.5,0.0,2,1,0.875,1.0,1,0.07123545595050218
FKDEV01309,54,0.5238095238095238,0.2222222222222222,1,1,0.5,1.0,1,0.15046072246846037
FKDEV01310,2,1.0,0.0,1,1,0.5,1.0,1,0.14842971481995437
FKDEV01311,99,0.5454545454545454,0.3333333333333333,1,7,0.1111111111111111,0.9090909090909091,1,0.137516983118238
FKDEV01312,43,0.3448275862068966,0.32558139534883723,2,7,0.2558139534883721,0.9069767441860465,1,0.13876592045256553
FKDEV01313,194,0.55,0.27835051546391754,2,5,0.25257731958762886,1.0,1,0.14064069002384416
FKDEV01314,630,0.2967032967032967,0.7111111111111111,3,2,0.6666666666666666,0.7238095238095238,-1,-0.021073103575838914
FKDEV01315,20,0.75,0.8,1,3,0.35,0.7,1,0.1205099164552133
FKDEV01316,9,0.3333333333333333,0.0,1,1,0.6666666666666666,1.0,1,0.09882751939516765
FKDEV01317,67,0.7380952380952381,0.373134328358209,3,1,0.6865671641791045,0.7761194029850746,1,0.09839883414849326
FKDEV01318,9,1.0,0.4444444444444444,3,1,0.8888888888888888,0.8888888888888888,1,0.03677505830543926
FKDEV01319,6,0.25,0.3333333333333333,3,1,0.0,1.0,1,0.07827742100187396
FKDEV01320,332,0.6432160804020101,0.4006024096385542,1,1,0.4307228915662651,0.7379518072289156,1,0.10334622158226164
FKDEV01321,107,0.5645161290322581,0.4205607476635514,4,11,0.6448598130841121,1.0,1,0.06654148476278421
FKDEV01322,6,0.8333333333333334,0.0,1,1,0.5,1.0,1,0.1472019065354503
FKDEV01323,14,0.5,0.14285714285714285,2,1,0.0,0.9285714285714286,1,0.11057607751601167
FKDEV01324,6,0.5,0.3333333333333333,1,1,0.16666666666666666,1.0,1,0.15853457623446343
FKDEV01325,9,1.0,0.5555555555555556,1,4,0.2222222222222222,0.8888888888888888,1,0.14182997425726745
FKDEV01326,77,0.6153846153846154,0.4935064935064935,1,1,0.18181818181818182,0.987012987012987,1,0.16587372564192732
FKDEV01327,56,0.46875,0.42857142857142855,2,2,0.25,0.9285714285714286,1,0.15629077064560803
FKDEV01328,84,0.7115384615384616,0.38095238095238093,4,13,0.023809523809523808,0.9761904761904762,1,0.06505193191024983
FKDEV01329,9,0.6666666666666666,0.0,2,3,0.1111111111111111,1.0,1,0.1373656683158142
FKDEV01330,7,0.42857142857142855,0.0,1,1,0.0,1.0,1,0.1309204518634931
FKDEV01331,19,0.7333333333333333,0.21052631578947367,1,1,0.10526315789473684,0.8421052631578947,1,0.14434684553604799
FKDEV01332,37,0.6857142857142857,0.05405405405405406,2,7,0.5135135135135135,0.9459459459459459,1,0.13889737292381776
FKDEV01333,43,0.6,0.7674418604651163,1,1,0.27906976744186046,0.8372093023255814,1,0.13929784439663068
FKDEV01334,32,0.7333333333333333,0.0625,1,1,0.40625,0.96875,1,0.15077420937023994
FKDEV01335,27,0.6666666666666666,0.3333333333333333,1,1,0.07407407407407407,0.8148148148148148,1,0.1298074329701745
FKDEV01336,4,0.0,0.25,1,1,0.25,1.0,1,0.10329541956973054
FKDEV01337,3,0.5,0.3333333333333333,2,2,0.0,0.6666666666666666,1,0.08784050185452447
FKDEV01338,28,0.9523809523809523,0.25,1,1,0.2857142857142857,0.8928571428571429,1,0.14354190483649742
FKDEV01339,20,0.7142857142857143,0.3,2,5,0.45,0.8,1,0.15021341193746018
FKDEV01340,43,0.7692307692307693,0.09302325581395349,2,2,0.23255813953488372,0.9534883720930233,1,0.14968541189301798
FKDEV01341,17,0.9,0.4117647058823529,1,3,0.4117647058823529,1.0,1,0.1710242603752501
FKDEV01342,91,0.7866666666666666,0.17582417582417584,4,14,0.4835164835164835,0.989010989010989,1,0.07495073551212417
FKDEV01343,42,0.6,0.7619047619047619,3,7,0.3333333333333333,0.8809523809523809,1,0.11883221832798707
FKDEV01344,26,0.9545454545454546,0.15384615384615385,1,5,0.19230769230769232,0.9230769230769231,1,0.1373195073275657
FKDEV01345,45,0.7,0.3333333333333333,2,1,0.5777777777777777,0.8888888888888888,1,0.1491904027725357
FKDEV01346,60,0.723404255319149,0.21666666666666667,1,4,0.06666666666666667,0.95,1,0.1378303085009417
FKDEV01347,50,0.6,0.3,1,1,0.32,0.84,1,0.15629939834143947
FKDEV01348,11,0.8571428571428571,0.36363636363636365,1,1,0.5454545454545454,1.0,1,0.1598917526799949
FKDEV01349,52,0.5789473684210527,0.6346153846153846,1,1,0.9038461538461539,0.6538461538461539,1,0.048433218801305244
FKDEV01350,32,0.5555555555555556,0.71875,2,1,1.0,1.0,1,0.04745006312231459
FKDEV01351,42,0.8048780487804879,0.023809523809523808,2,4,0.5476190476190477,1.0,1,0.14152716147856986
FKDEV01352,22,0.6875,0.2727272727272727,2,3,0.4090909090909091,1.0,1,0.16931917925155976
FKDEV01353,5,0.4,0.0,1,1,0.2,1.0,1,0.1358513832286084
FKDEV01354,6,0.6666666666666666,0.5,1,1,0.5,0.8333333333333334,1,0.16209949001100754
FKDEV01355,33,0.75,0.5151515151515151,2,5,0.2727272727272727,0.9393939393939394,1,0.16850936865821858
FKDEV01356,299,0.6382978723404256,0.68561872909699,3,1,0.6555183946488294,0.8127090301003345,1,0.05996972123055777
FKDEV01357,2,0.5,0.0,2,1,0.0,1.0,1,0.10859981742585184
FKDEV01358,243,0.46153846153846156,0.7325102880658436,4,1,0.1111111111111111,0.42386831275720166,-1,-0.021555758027178462
FKDEV01359,117,0.7777777777777778,0.6923076923076923,1,1,0.0,0.358974358974359,1,0.03258196616353448
FKDEV01360,28,0.5294117647058824,0.39285714285714285,2,1,0.07142857142857142,0.8571428571428571,1,0.1295392832466002
FKDEV01361,3,1.0,0.3333333333333333,1,1,0.0,1.0,1,0.14541536091289514
FKDEV01362,2,1.0,0.0,1,1,0.5,1.0,1,0.14842971481995437
FKDEV01363,126,0.7692307692307693,0.2777777777777778,3,13,0.2857142857142857,0.9603174603174603,1,0.13808940428536498
FKDEV01364,15,0.5555555555555556,0.4,1,1,0.3333333333333333,0.8,1,0.15050956581148406
FKDEV01365,38,0.6363636363636364,0.42105263157894735,1,3,0.18421052631578946,0.7105263157894737,1,0.13741941228913113
FKDEV01366,25,0.9047619047619048,0.16,1,1,0.68,1.0,1,0.13831614811993348
FKDEV01367,33,0.8461538461538461,0.21212121212121213,3,1,0.6060606060606061,0.8787878787878788,1,0.11341060504527462
FKDEV01368,13,0.7777777777777778,0.3076923076923077,1,1,0.5384615384615384,0.7692307692307693,1,0.13714980178045155
FKDEV01369,46,0.6888888888888889,0.021739130434782608,2,5,0.8260869565217391,1.0,1,0.09438875907929478
FKDEV01370,48,0.5,0.16666666666666666,1,4,0.020833333333333332,0.8958333333333334,1,0.10857233951092882
FKDEV01371,124,0.5930232558139535,0.3064516129032258,3,8,0.33064516129032256,0.9112903225806451,1,0.14695278607048062
FKDEV01372,20,0.875,0.2,3,6,0.7,0.9,1,0.09578303219106171
FKDEV01373,24,0.75,0.0,1,4,0.08333333333333333,1.0,1,0.13693055102670315
FKDEV01374,76,0.6666666666666666,0.32894736842105265,2,5,0.32894736842105265,0.6710526315789473,1,0.13309337474859861
FKDEV01375,84,0.8554216867469879,0.011904761904761904,1,2,0.0,1.0,1,0.12467094763014575
FKDEV01376,40,0.7,0.5,1,7,0.4,1.0,1,0.17078552423683474
FKDEV01377,147,0.8870967741935484,0.5782312925170068,2,8,0.2585034013605442,0.8639455782312925,1,0.14250931461666316
FKDEV01378,138,0.5315315315315315,0.1956521739130435,4,5,0.2971014492753623,0.8913043478260869,1,0.08871671009390636
FKDEV01379,52,0.6857142857142857,0.3269230769230769,2,1,1.0,0.7692307692307693,1,0.053034571482191706
FKDEV01380,14,0.8461538461538461,0.07142857142857142,1,1,0.0,1.0,1,0.1467616928882004
FKDEV01381,5,0.6,0.0,1,2,0.0,1.0,1,0.14774570852526409
FKDEV01382,18,0.9444444444444444,0.0,2,1,1.0,1.0,1,0.05621516913623892
FKDEV01383,16,0.6923076923076923,0.1875,1,2,0.75,0.875,1,0.12299159939274357
FKDEV01384,150,0.30434782608695654,0.6933333333333334,1,2,0.2866666666666667,0.9533333333333334,1,0.09738534698278978
FKDEV01385,30,0.9130434782608695,0.23333333333333334,1,3,0.8666666666666667,1.0,1,0.11341704794754248
FKDEV01386,11,0.8333333333333334,0.45454545454545453,2,2,0.09090909090909091,0.7272727272727273,1,0.12057157079420006
FKDEV01387,66,0.9122807017543859,0.13636363636363635,1,3,0.015151515151515152,0.9393939393939394,1,0.10649368364477424
FKDEV01388,19,0.8571428571428571,0.2631578947368421,1,1,0.47368421052631576,0.9473684210526315,1,0.16534323150835722
FKDEV01389,8,0.75,0.0,2,1,0.75,1.0,1,0.1202050452093884
FKDEV01390,9,0.75,0.1111111111111111,1,1,0.2222222222222222,1.0,1,0.16368421510312703
FKDEV01391,16,0.8333333333333334,0.25,1,2,0.3125,0.875,1,0.1560536605561732
FKDEV01392,21,1.0,0.38095238095238093,2,1,0.38095238095238093,0.7619047619047619,1,0.125983765992916
FKDEV01393,15,0.8888888888888888,0.4,1,2,0.0,1.0,1,0.14823820168799196
FKDEV01394,16,0.5714285714285714,0.125,3,1,0.625,0.875,1,0.10245382135383946
FKDEV01395,20,0.9166666666666666,0.4,1,4,0.25,0.95,1,0.16081375022961808
FKDEV01396,5,0.6,0.0,2,1,0.0,1.0,1,0.11884989060691642
FKDEV01397,2,1.0,0.0,1,1,0.0,1.0,1,0.16034268090614306
FKDEV01398,43,0.4166666666666667,0.16279069767441862,2,1,0.3953488372093023,0.9534883720930233,1,0.14107640191861226
FKDEV01399,22,0.5,0.9090909090909091,2,1,0.0,0.13636363636363635,-1,-0.00625861421072027
FKDEV01400,13,0.5384615384615384,0.0,2,1,0.07692307692307693,1.0,1,0.11450772726586955
FKDEV01401,11,0.8333333333333334,0.45454545454545453,2,2,0.2727272727272727,0.6363636363636364,1,0.13554033144390754
FKDEV01402,2,1.0,0.0,1,1,0.0,1.0,1,0.16034268090614306
FKDEV01403,27,0.6666666666666666,0.2222222222222222,1,5,0.4074074074074074,0.8148148148148148,1,0.149166795553353
FKDEV01404,2,1.0,0.0,2,2,0.0,1.0,1,0.11771959771492818
FKDEV01405,43,0.5555555555555556,0.5813953488372093,1,3,0.09302325581395349,0.813953488372093,1,0.11720729667056728
FKDEV01406,368,0.6960352422907489,0.38315217391304346,5,5,0.18206521739130435,0.9375,1,0.046098870539957315
FKDEV01407,33,0.6666666666666666,0.45454545454545453,1,1,0.45454545454545453,0.8484848484848485,1,0.16853773971399455
FKDEV01408,88,0.9107142857142857,0.36363636363636365,1,4,0.25,0.9772727272727273,1,0.15152875442457486
FKDEV01409,134,0.43548387096774194,0.07462686567164178,3,1,0.26865671641791045,0.9477611940298507,1,0.0949660512253217
FKDEV01410,14,0.8333333333333334,0.5714285714285714,1,1,0.14285714285714285,0.8571428571428571,1,0.14716438530298281
FKDEV01411,15,0.35714285714285715,0.06666666666666667,2,1,0.06666666666666667,1.0,1,0.11343185704307818
FKDEV01412,50,0.78125,0.36,3,4,0.12,0.98,1,0.13091620208708837
FKDEV01413,32,0.8235294117647058,0.46875,4,1,0.25,0.96875,1,0.09991029546125901
FKDEV01414,7,1.0,0.0,1,1,0.0,1.0,1,0.1451687765465295
FKDEV01415,42,0.84375,0.23809523809523808,1,2,0.42857142857142855,0.9047619047619048,1,0.16008386901685656
FKDEV01416,21,0.5882352941176471,0.19047619047619047,2,1,0.42857142857142855,1.0,1,0.16542460211619092
FKDEV01417,36,0.625,0.5555555555555556,2,5,0.3611111111111111,0.75,1,0.14832426882230293
FKDEV01418,81,0.603448275862069,0.2839506172839506,4,4,0.18518518518518517,0.8888888888888888,1,0.10020738079426839
FKDEV01419,44,0.9,0.3181818181818182,1,7,0.11363636363636363,0.7045454545454546,1,0.11021390183493834
FKDEV01420,107,0.7659574468085106,0.12149532710280374,1,1,0.514018691588785,0.9252336448598131,1,0.139408111411219
FKDEV01421,343,0.8045977011494253,0.49271137026239065,2,1,0.5247813411078717,0.8571428571428571,1,0.10495330555439014
FKDEV01422,87,0.5,0.19540229885057472,1,6,0.19540229885057472,0.9310344827586207,1,0.15075527725366056
FKDEV01423,28,0.39285714285714285,0.0,1,1,0.6785714285714286,1.0,1,0.10324339807466398
FKDEV01424,134,0.8764044943820225,0.3358208955223881,1,5,0.014925373134328358,0.9402985074626866,1,0.10397138855005261
FKDEV01425,65,0.7450980392156863,0.2153846153846154,2,2,0.6,0.8153846153846154,1,0.13621782003517358
FKDEV01426,11,0.25,0.2727272727272727,2,1,0.7272727272727273,1.0,1,0.09534492266032041
FKDEV01427,172,0.5,0.03488372093023256,2,3,0.7616279069767442,0.9941860465116279,1,0.07391116583664303
FKDEV01428,107,0.7452830188679245,0.009345794392523364,2,2,0.9252336448598131,0.9906542056074766,1,0.06261164646299366
FKDEV01429,17,0.9411764705882353,0.0,1,1,0.8823529411764706,1.0,1,0.11033888806052744
FKDEV01430,35,0.7777777777777778,0.7428571428571429,1,1,0.4,0.6857142857142857,1,0.12876356391444488
FKDEV01431,1,1.0,0.0,1,1,1.0,1.0,1,0.12169180460126178
FKDEV01432,8,0.75,0.5,1,1,0.75,1.0,1,0.14326631674655183
FKDEV01433,5,0.6666666666666666,0.4,2,1,0.0,0.8,1,0.1270511134108958
FKDEV01434,8,1.0,0.125,1,1,0.25,1.0,1,0.1439322270009304
FKDEV01435,52,0.7941176470588235,0.34615384615384615,1,1,0.07692307692307693,0.9807692307692307,1,0.14694680720590053
FKDEV01436,156,0.625,0.6923076923076923,2,1,0.0,0.8205128205128205,1,0.09658590099251979
FKDEV01437,386,0.3852140077821012,0.33419689119170987,2,9,0.4585492227979275,0.7461139896373057,1,0.06037749905077161
FKDEV01438,12,0.5,0.5,1,1,0.25,1.0,1,0.15746200874034927
FKDEV01439,8,0.25,0.0,1,1,0.25,1.0,1,0.10754946607320687
FKDEV01440,46,0.8648648648648649,0.1956521739130435,2,7,0.10869565217391304,0.9782608695652174,1,0.13958701011524222
FKDEV01441,6,1.0,0.16666666666666666,1,1,0.0,0.8333333333333334,1,0.10823709855072788
FKDEV01442,21,0.3,0.5238095238095238,3,1,0.2857142857142857,0.9523809523809523,1,0.1076904670491664
FKDEV01443,22,0.25,0.8181818181818182,2,1,0.3181818181818182,0.8181818181818182,1,0.0910750158023877
FKDEV01444,27,1.0,0.7777777777777778,3,4,0.2222222222222222,0.48148148148148145,1,0.04568972078854405
FKDEV01445,9,1.0,0.5555555555555556,3,4,0.3333333333333333,0.7777777777777778,1,0.10556938390370912
FKDEV01446,1,1.0,0.0,1,1,0.0,1.0,1,0.15809920153640056
FKDEV01447,26,0.8,0.038461538461538464,1,3,0.038461538461538464,0.9615384615384616,1,0.11832969509179658
FKDEV01448,9,1.0,0.5555555555555556,2,2,0.7777777777777778,0.6666666666666666,1,0.07802798585734327
FKDEV01449,23,0.8888888888888888,0.6086956521739131,2,6,0.2608695652173913,0.6956521739130435,1,0.13021394639817524
FKDEV01450,40,0.5405405405405406,0.075,1,2,0.725,0.95,1,0.1186392296429103
FKDEV01451,48,0.5945945945945946,0.22916666666666666,2,5,0.4166666666666667,0.9166666666666666,1,0.16745155948229018
FKDEV01452,35,0.59375,0.08571428571428572,1,1,0.08571428571428572,0.9714285714285714,1,0.13322991940013618
FKDEV01453,19,0.6666666666666666,0.3684210526315789,3,1,0.8421052631578947,0.8947368421052632,1,0.0753301756923832
FKDEV01454,21,0.7142857142857143,0.3333333333333333,2,1,0.6666666666666666,1.0,1,0.13918592543336183
FKDEV01455,15,0.8,0.6666666666666666,1,1,0.26666666666666666,0.7333333333333333,1,0.13699870124813718
FKDEV01456,10,1.0,0.0,2,2,1.0,1.0,1,0.06235147449291656
FKDEV01457,4,1.0,0.0,1,2,0.75,1.0,1,0.12594125608671364
FKDEV01458,9,0.3333333333333333,0.0,2,1,0.3333333333333333,1.0,1,0.1041138540879849
FKDEV01459,42,0.72,0.40476190476190477,1,2,0.6666666666666666,0.9523809523809523,1,0.14396263920519803
FKDEV01460,39,0.5384615384615384,0.6666666666666666,1,6,0.1794871794871795,1.0,1,0.1341441058382129
FKDEV01461,3,1.0,0.0,1,1,0.3333333333333333,1.0,1,0.14696883105037917
FKDEV01462,10,1.0,0.5,1,1,0.8,1.0,1,0.11982807449551613
FKDEV01463,29,0.76,0.13793103448275862,1,1,0.3103448275862069,0.8620689655172413,1,0.1585102227795538
FKDEV01464,49,0.8260869565217391,0.061224489795918366,2,2,0.9795918367346939,0.9387755102040817,1,0.06513229850075752
FKDEV01465,173,0.6866666666666666,0.1329479768786127,1,1,0.4508670520231214,0.9942196531791907,1,0.14029344884199463
FKDEV01466,11,0.875,0.2727272727272727,2,6,0.2727272727272727,1.0,1,0.15930532198392083
FKDEV01467,24,1.0,0.375,1,2,0.16666666666666666,0.75,1,0.11623015903700029
FKDEV01468,29,0.8,0.8275862068965517,1,3,0.13793103448275862,0.8620689655172413,1,0.11838819030788328
FKDEV01469,20,0.8571428571428571,0.3,1,5,0.3,0.9,1,0.1599164323410288
FKDEV01470,19,0.6470588235294118,0.10526315789473684,1,1,0.6842105263157895,0.9473684210526315,1,0.13572336521966516
FKDEV01471,7,0.8333333333333334,0.14285714285714285,1,1,0.14285714285714285,0.8571428571428571,1,0.138341495514043
FKDEV01472,45,0.8444444444444444,0.0,1,5,0.28888888888888886,1.0,1,0.139907844454077
FKDEV01473,7,0.4,0.2857142857142857,1,4,0.14285714285714285,1.0,1,0.1414577803746409
FKDEV01474,24,0.5714285714285714,0.7083333333333334,2,1,0.16666666666666666,0.875,1,0.13546805465153422
FKDEV01475,4,1.0,0.25,1,1,0.75,1.0,1,0.12304867190140883
FKDEV01476,61,0.5925925925925926,0.5573770491803278,2,1,0.8524590163934426,0.5409836065573771,1,0.04574138863040422
FKDEV01477,16,0.5555555555555556,0.4375,1,1,0.5,1.0,1,0.16509070327588488
FKDEV01478,51,0.64,0.0196078431372549,3,5,0.35294117647058826,1.0,1,0.10737207434904678
FKDEV01479,30,0.8,0.6666666666666666,1,2,0.16666666666666666,0.6666666666666666,1,0.11831180836158539
FKDEV01480,39,0.5555555555555556,0.7692307692307693,1,3,0.6410256410256411,0.8717948717948718,1,0.10940602726711934
FKDEV01481,10,0.5555555555555556,0.1,3,1,0.5,1.0,1,0.10825384243044578
FKDEV01482,33,0.8,0.3939393939393939,2,4,0.45454545454545453,0.8484848484848485,1,0.1599675556269377
FKDEV01483,16,0.7142857142857143,0.125,1,1,0.1875,0.875,1,0.14611987142298222
FKDEV01484,66,1.0,0.8939393939393939,2,2,0.19696969696969696,0.7121212121212122,1,0.0737812932942038
FKDEV01485,10,1.0,0.5,2,1,0.1,0.8,1,0.11257623134211547
FKDEV01486,6,0.8,0.16666666666666666,1,1,0.5,0.8333333333333334,1,0.14586388051954313
FKDEV01487,9,0.5,0.7777777777777778,1,1,0.6666666666666666,0.2222222222222222,1,0.005544271551698121
FKDEV01488,19,0.6875,0.15789473684210525,1,3,0.0,1.0,1,0.14790853154879946
FKDEV01489,1,1.0,0.0,1,1,0.0,1.0,1,0.15809920153640056
FKDEV01490,145,0.7478260869565218,0.20689655172413793,3,5,0.38620689655172413,0.8620689655172413,1,0.12072053354934376
FKDEV01491,5,0.3333333333333333,0.4,1,1,0.2,1.0,1,0.13978371895126918
FKDEV01492,67,0.13333333333333333,0.1044776119402985,1,1,0.13432835820895522,1.0,1,0.08799939187544475
FKDEV01493,5,0.75,0.2,2,3,0.4,1.0,1,0.1690856584966396
FKDEV01494,489,0.5070422535211268,0.41922290388548056,2,12,0.38650306748466257,0.9918200408997955,1,0.10038138515225109
FKDEV01495,44,0.7297297297297297,0.1590909090909091,2,2,0.6818181818181818,0.8409090909090909,1,0.12262697347602997
